time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class,spike
64580,-1e-05,5e-05,-1e-05,-3e-05,-0.00014,-0.00014,-5e-05,-8e-05,0,0
64581,-1e-05,5e-05,-1e-05,-3e-05,-0.00014,-0.00014,-5e-05,-8e-05,0,0
64582,-1e-05,5e-05,-1e-05,-3e-05,-0.00014,-0.00014,-5e-05,-8e-05,0,0
64583,-1e-05,5e-05,-1e-05,-3e-05,-0.00014,-0.00014,-5e-05,-8e-05,0,0
64584,-1e-05,5e-05,-1e-05,-3e-05,-0.00014,-0.00014,-5e-05,-8e-05,0,0
64585,-3e-05,0.0,-7e-05,-1e-05,-3e-05,-1e-05,-1e-05,-5e-05,0,0
64586,-3e-05,0.0,-7e-05,-1e-05,-3e-05,-1e-05,-1e-05,-5e-05,0,0
64589,-0.00018,-0.0001,3e-05,3e-05,5e-05,3e-05,-3e-05,-0.00011,0,0
64590,-0.00018,-0.0001,3e-05,3e-05,5e-05,3e-05,-3e-05,-0.00011,0,0
64591,-0.00018,-0.0001,3e-05,3e-05,5e-05,3e-05,-3e-05,-0.00011,0,0
64592,-0.00018,-0.0001,3e-05,3e-05,5e-05,3e-05,-3e-05,-0.00011,0,0
64593,-0.00018,-0.0001,3e-05,3e-05,5e-05,3e-05,-3e-05,-0.00011,0,0
64594,-0.00018,-0.0001,3e-05,3e-05,5e-05,3e-05,-3e-05,-0.00011,0,0
64595,-0.00018,-0.0001,3e-05,3e-05,5e-05,3e-05,-3e-05,-0.00011,0,0
64596,-0.00018,-0.0001,3e-05,3e-05,5e-05,3e-05,-3e-05,-0.00011,0,0
64597,-0.00018,-0.0001,3e-05,3e-05,5e-05,3e-05,-3e-05,-0.00011,0,0
64598,-0.00018,-0.0001,3e-05,3e-05,5e-05,3e-05,-3e-05,-0.00011,0,0
64599,-0.00018,-0.0001,3e-05,3e-05,5e-05,3e-05,-3e-05,-0.00011,0,0
64600,-0.00018,-0.0001,3e-05,3e-05,5e-05,3e-05,-3e-05,-0.00011,0,0
64601,-0.00018,-0.0001,3e-05,3e-05,5e-05,3e-05,-3e-05,-0.00011,0,0
64602,-0.00018,-0.0001,3e-05,3e-05,5e-05,3e-05,-3e-05,-0.00011,0,0
64603,-0.00018,-0.0001,3e-05,3e-05,5e-05,3e-05,-3e-05,-0.00011,0,0
64604,-0.00018,-0.0001,3e-05,3e-05,5e-05,3e-05,-3e-05,-0.00011,0,0
64605,-0.00018,-0.0001,3e-05,3e-05,5e-05,3e-05,-3e-05,-0.00011,0,0
64606,-0.00018,-0.0001,3e-05,3e-05,5e-05,3e-05,-3e-05,-0.00011,0,0
64607,-0.00018,-0.0001,3e-05,3e-05,5e-05,3e-05,-3e-05,-0.00011,0,0
64608,3e-05,-9e-05,-2e-05,-4e-05,-5e-05,0.0,1e-05,4e-05,0,0
64609,1e-05,-1e-05,-0.00015,-0.00011,-6e-05,-4e-05,-1e-05,-2e-05,0,0
64610,1e-05,-1e-05,-0.00015,-0.00011,-6e-05,-4e-05,-1e-05,-2e-05,0,0
64611,1e-05,-1e-05,-0.00015,-0.00011,-6e-05,-4e-05,-1e-05,-2e-05,0,0
64612,1e-05,-1e-05,-0.00015,-0.00011,-6e-05,-4e-05,-1e-05,-2e-05,0,0
64613,1e-05,-1e-05,-0.00015,-0.00011,-6e-05,-4e-05,-1e-05,-2e-05,0,0
64614,1e-05,-1e-05,-0.00015,-0.00011,-6e-05,-4e-05,-1e-05,-2e-05,0,0
64615,1e-05,-1e-05,-0.00015,-0.00011,-6e-05,-4e-05,-1e-05,-2e-05,0,0
64616,1e-05,-1e-05,-0.00015,-0.00011,-6e-05,-4e-05,-1e-05,-2e-05,0,0
64617,1e-05,-1e-05,-0.00015,-0.00011,-6e-05,-4e-05,-1e-05,-2e-05,0,0
64618,1e-05,-1e-05,-0.00015,-0.00011,-6e-05,-4e-05,-1e-05,-2e-05,0,0
64619,1e-05,-1e-05,-0.00015,-0.00011,-6e-05,-4e-05,-1e-05,-2e-05,0,0
64620,1e-05,-1e-05,-0.00015,-0.00011,-6e-05,-4e-05,-1e-05,-2e-05,0,0
64621,1e-05,-1e-05,-0.00015,-0.00011,-6e-05,-4e-05,-1e-05,-2e-05,0,0
64622,1e-05,-1e-05,-0.00015,-0.00011,-6e-05,-4e-05,-1e-05,-2e-05,0,0
64623,3e-05,6e-05,7e-05,3e-05,2e-05,0.00011,0.0,0.0,0,0
64624,0.00022,7e-05,6e-05,1e-05,2e-05,-2e-05,3e-05,-3e-05,0,0
64625,0.00022,7e-05,6e-05,1e-05,2e-05,-2e-05,3e-05,-3e-05,0,0
64626,0.00022,7e-05,6e-05,1e-05,2e-05,-2e-05,3e-05,-3e-05,0,0
64627,0.00022,7e-05,6e-05,1e-05,2e-05,-2e-05,3e-05,-3e-05,0,0
64628,0.00022,7e-05,6e-05,1e-05,2e-05,-2e-05,3e-05,-3e-05,0,0
64629,0.00022,7e-05,6e-05,1e-05,2e-05,-2e-05,3e-05,-3e-05,0,0
64630,0.00022,7e-05,6e-05,1e-05,2e-05,-2e-05,3e-05,-3e-05,0,0
64631,0.00022,7e-05,6e-05,1e-05,2e-05,-2e-05,3e-05,-3e-05,0,0
64632,0.00022,7e-05,6e-05,1e-05,2e-05,-2e-05,3e-05,-3e-05,0,0
64633,0.00022,7e-05,6e-05,1e-05,2e-05,-2e-05,3e-05,-3e-05,0,0
64634,0.00022,7e-05,6e-05,1e-05,2e-05,-2e-05,3e-05,-3e-05,0,0
64635,0.00022,7e-05,6e-05,1e-05,2e-05,-2e-05,3e-05,-3e-05,0,0
64637,0.00022,7e-05,6e-05,1e-05,2e-05,-2e-05,3e-05,-3e-05,0,0
64641,1e-05,2e-05,3e-05,1e-05,1e-05,2e-05,5e-05,-2e-05,0,0
64642,1e-05,2e-05,3e-05,1e-05,1e-05,2e-05,5e-05,-2e-05,0,0
64643,1e-05,2e-05,3e-05,1e-05,1e-05,2e-05,5e-05,-2e-05,0,0
64644,-3e-05,1e-05,-3e-05,-1e-05,-5e-05,-3e-05,-4e-05,0.0,0,0
64645,-3e-05,1e-05,-3e-05,-1e-05,-5e-05,-3e-05,-4e-05,0.0,0,0
64646,-3e-05,1e-05,-3e-05,-1e-05,-5e-05,-3e-05,-4e-05,0.0,0,0
64647,-3e-05,1e-05,-3e-05,-1e-05,-5e-05,-3e-05,-4e-05,0.0,0,0
64648,-3e-05,1e-05,-3e-05,-1e-05,-5e-05,-3e-05,-4e-05,0.0,0,0
64649,-3e-05,1e-05,-3e-05,-1e-05,-5e-05,-3e-05,-4e-05,0.0,0,0
64650,-3e-05,1e-05,-3e-05,-1e-05,-5e-05,-3e-05,-4e-05,0.0,0,0
64651,-3e-05,1e-05,-3e-05,-1e-05,-5e-05,-3e-05,-4e-05,0.0,0,0
64652,-3e-05,1e-05,-3e-05,-1e-05,-5e-05,-3e-05,-4e-05,0.0,0,0
64653,-3e-05,1e-05,-3e-05,-1e-05,-5e-05,-3e-05,-4e-05,0.0,0,0
64654,-3e-05,1e-05,-3e-05,-1e-05,-5e-05,-3e-05,-4e-05,0.0,0,0
64655,-3e-05,1e-05,-3e-05,-1e-05,-5e-05,-3e-05,-4e-05,0.0,0,0
64656,-3e-05,1e-05,-3e-05,-1e-05,-5e-05,-3e-05,-4e-05,0.0,0,0
64657,-3e-05,1e-05,-3e-05,-1e-05,-5e-05,-3e-05,-4e-05,0.0,0,0
64658,-3e-05,1e-05,-3e-05,-1e-05,-5e-05,-3e-05,-4e-05,0.0,0,0
64659,-3e-05,1e-05,-3e-05,-1e-05,-5e-05,-3e-05,-4e-05,0.0,0,0
64660,-3e-05,1e-05,-3e-05,-1e-05,-5e-05,-3e-05,-4e-05,0.0,0,0
64661,-5e-05,0.0,-1e-05,-2e-05,-6e-05,-8e-05,-4e-05,-4e-05,0,0
64663,-3e-05,3e-05,-3e-05,-2e-05,2e-05,2e-05,-2e-05,1e-05,0,0
64664,-3e-05,3e-05,-3e-05,-2e-05,2e-05,2e-05,-2e-05,1e-05,0,0
64665,-3e-05,3e-05,-3e-05,-2e-05,2e-05,2e-05,-2e-05,1e-05,0,0
64666,-3e-05,3e-05,-3e-05,-2e-05,2e-05,2e-05,-2e-05,1e-05,0,0
64667,-3e-05,3e-05,-3e-05,-2e-05,2e-05,2e-05,-2e-05,1e-05,0,0
64668,-3e-05,3e-05,-3e-05,-2e-05,2e-05,2e-05,-2e-05,1e-05,0,0
64669,-3e-05,3e-05,-3e-05,-2e-05,2e-05,2e-05,-2e-05,1e-05,0,0
64671,-3e-05,3e-05,-3e-05,-2e-05,2e-05,2e-05,-2e-05,1e-05,0,0
64672,-3e-05,3e-05,-3e-05,-2e-05,2e-05,2e-05,-2e-05,1e-05,0,0
64673,-3e-05,3e-05,-3e-05,-2e-05,2e-05,2e-05,-2e-05,1e-05,0,0
64674,-3e-05,3e-05,-3e-05,-2e-05,2e-05,2e-05,-2e-05,1e-05,0,0
64675,-3e-05,3e-05,-3e-05,-2e-05,2e-05,2e-05,-2e-05,1e-05,0,0
64676,-3e-05,3e-05,-3e-05,-2e-05,2e-05,2e-05,-2e-05,1e-05,0,0
64677,-3e-05,3e-05,-3e-05,-2e-05,2e-05,2e-05,-2e-05,1e-05,0,0
64679,-3e-05,3e-05,-3e-05,-2e-05,2e-05,2e-05,-2e-05,1e-05,0,0
64680,-3e-05,3e-05,-3e-05,-2e-05,2e-05,2e-05,-2e-05,1e-05,0,0
64681,-3e-05,3e-05,-3e-05,-2e-05,2e-05,2e-05,-2e-05,1e-05,0,0
64682,-3e-05,3e-05,-3e-05,-2e-05,2e-05,2e-05,-2e-05,1e-05,0,0
64683,-3e-05,3e-05,-3e-05,-2e-05,2e-05,2e-05,-2e-05,1e-05,0,0
64684,-1e-05,-0.00011,4e-05,3e-05,-2e-05,-5e-05,-4e-05,-2e-05,0,0
64686,2e-05,-2e-05,-3e-05,-1e-05,1e-05,4e-05,0.0,3e-05,0,0
64688,2e-05,-2e-05,-3e-05,-1e-05,1e-05,4e-05,0.0,3e-05,0,0
64689,2e-05,-2e-05,-3e-05,-1e-05,1e-05,4e-05,0.0,3e-05,0,0
64690,2e-05,-2e-05,-3e-05,-1e-05,1e-05,4e-05,0.0,3e-05,0,0
64691,2e-05,-2e-05,-3e-05,-1e-05,1e-05,4e-05,0.0,3e-05,0,0
64692,2e-05,-2e-05,-3e-05,-1e-05,1e-05,4e-05,0.0,3e-05,0,0
64693,2e-05,-2e-05,-3e-05,-1e-05,1e-05,4e-05,0.0,3e-05,0,0
64694,2e-05,-2e-05,-3e-05,-1e-05,1e-05,4e-05,0.0,3e-05,0,0
64695,2e-05,-2e-05,-3e-05,-1e-05,1e-05,4e-05,0.0,3e-05,0,0
64696,2e-05,-2e-05,-3e-05,-1e-05,1e-05,4e-05,0.0,3e-05,0,0
64697,4e-05,4e-05,0.0,-1e-05,-1e-05,-3e-05,-1e-05,1e-05,0,0
64698,4e-05,4e-05,0.0,-1e-05,-1e-05,-3e-05,-1e-05,1e-05,0,0
64699,4e-05,4e-05,0.0,-1e-05,-1e-05,-3e-05,-1e-05,1e-05,0,0
64700,4e-05,4e-05,0.0,-1e-05,-1e-05,-3e-05,-1e-05,1e-05,0,0
64701,4e-05,4e-05,0.0,-1e-05,-1e-05,-3e-05,-1e-05,1e-05,0,0
64702,4e-05,4e-05,0.0,-1e-05,-1e-05,-3e-05,-1e-05,1e-05,0,0
64703,4e-05,4e-05,0.0,-1e-05,-1e-05,-3e-05,-1e-05,1e-05,0,0
64704,4e-05,4e-05,0.0,-1e-05,-1e-05,-3e-05,-1e-05,1e-05,0,0
64705,4e-05,4e-05,0.0,-1e-05,-1e-05,-3e-05,-1e-05,1e-05,0,0
64706,4e-05,4e-05,0.0,-1e-05,-1e-05,-3e-05,-1e-05,1e-05,0,0
64707,4e-05,4e-05,0.0,-1e-05,-1e-05,-3e-05,-1e-05,1e-05,0,0
64708,4e-05,4e-05,0.0,-1e-05,-1e-05,-3e-05,-1e-05,1e-05,0,0
64709,4e-05,4e-05,0.0,-1e-05,-1e-05,-3e-05,-1e-05,1e-05,0,0
64710,4e-05,4e-05,0.0,-1e-05,-1e-05,-3e-05,-1e-05,1e-05,0,0
64711,4e-05,4e-05,0.0,-1e-05,-1e-05,-3e-05,-1e-05,1e-05,0,0
64712,6e-05,3e-05,3e-05,4e-05,2e-05,5e-05,0.0,2e-05,0,0
64713,6e-05,3e-05,3e-05,4e-05,2e-05,5e-05,0.0,2e-05,0,0
64714,6e-05,3e-05,3e-05,4e-05,2e-05,5e-05,0.0,2e-05,0,0
64715,6e-05,3e-05,3e-05,4e-05,2e-05,5e-05,0.0,2e-05,0,0
64716,6e-05,3e-05,3e-05,4e-05,2e-05,5e-05,0.0,2e-05,0,0
64717,6e-05,3e-05,3e-05,4e-05,2e-05,5e-05,0.0,2e-05,0,0
64718,6e-05,3e-05,3e-05,4e-05,2e-05,5e-05,0.0,2e-05,0,0
64719,6e-05,3e-05,3e-05,4e-05,2e-05,5e-05,0.0,2e-05,0,0
64720,6e-05,3e-05,3e-05,4e-05,2e-05,5e-05,0.0,2e-05,0,0
64721,0.0,-1e-05,1e-05,0.0,1e-05,3e-05,-1e-05,-2e-05,0,0
64722,-8e-05,-2e-05,-2e-05,-3e-05,-1e-05,-6e-05,-3e-05,0.0,0,0
64723,-8e-05,-2e-05,-2e-05,-3e-05,-1e-05,-6e-05,-3e-05,0.0,0,0
64724,-8e-05,-2e-05,-2e-05,-3e-05,-1e-05,-6e-05,-3e-05,0.0,0,0
64725,-8e-05,-2e-05,-2e-05,-3e-05,-1e-05,-6e-05,-3e-05,0.0,0,0
64726,-8e-05,-2e-05,-2e-05,-3e-05,-1e-05,-6e-05,-3e-05,0.0,0,0
64727,-8e-05,-2e-05,-2e-05,-3e-05,-1e-05,-6e-05,-3e-05,0.0,0,0
64728,-8e-05,-2e-05,-2e-05,-3e-05,-1e-05,-6e-05,-3e-05,0.0,0,0
64729,-8e-05,-2e-05,-2e-05,-3e-05,-1e-05,-6e-05,-3e-05,0.0,0,0
64730,-8e-05,-2e-05,-2e-05,-3e-05,-1e-05,-6e-05,-3e-05,0.0,0,0
64731,-8e-05,-2e-05,-2e-05,-3e-05,-1e-05,-6e-05,-3e-05,0.0,0,0
64732,-8e-05,-2e-05,-2e-05,-3e-05,-1e-05,-6e-05,-3e-05,0.0,0,0
64734,-8e-05,-2e-05,-2e-05,-3e-05,-1e-05,-6e-05,-3e-05,0.0,0,0
64737,-8e-05,-2e-05,-2e-05,-3e-05,-1e-05,-6e-05,-3e-05,0.0,0,0
64738,-8e-05,-2e-05,-2e-05,-3e-05,-1e-05,-6e-05,-3e-05,0.0,0,0
64739,-8e-05,-2e-05,-2e-05,-3e-05,-1e-05,-6e-05,-3e-05,0.0,0,0
64740,-8e-05,-2e-05,-2e-05,-3e-05,-1e-05,-6e-05,-3e-05,0.0,0,0
64741,-8e-05,-2e-05,-2e-05,-3e-05,-1e-05,-6e-05,-3e-05,0.0,0,0
64742,-8e-05,-2e-05,-2e-05,-3e-05,-1e-05,-6e-05,-3e-05,0.0,0,0
64743,2e-05,-1e-05,-2e-05,0.0,1e-05,-2e-05,-2e-05,3e-05,0,0
64744,-1e-05,-2e-05,-3e-05,-1e-05,-1e-05,3e-05,-2e-05,-2e-05,0,0
64745,-4e-05,0.0,1e-05,0.0,-3e-05,-7e-05,-1e-05,-1e-05,0,0
64746,-4e-05,0.0,1e-05,0.0,-3e-05,-7e-05,-1e-05,-1e-05,0,0
64747,-4e-05,0.0,1e-05,0.0,-3e-05,-7e-05,-1e-05,-1e-05,0,0
64748,-4e-05,0.0,1e-05,0.0,-3e-05,-7e-05,-1e-05,-1e-05,0,0
64749,-4e-05,0.0,1e-05,0.0,-3e-05,-7e-05,-1e-05,-1e-05,0,0
64750,-4e-05,0.0,1e-05,0.0,-3e-05,-7e-05,-1e-05,-1e-05,0,0
64751,-4e-05,0.0,1e-05,0.0,-3e-05,-7e-05,-1e-05,-1e-05,0,0
64752,-4e-05,0.0,1e-05,0.0,-3e-05,-7e-05,-1e-05,-1e-05,0,0
64753,-4e-05,0.0,1e-05,0.0,-3e-05,-7e-05,-1e-05,-1e-05,0,0
64754,-4e-05,0.0,1e-05,0.0,-3e-05,-7e-05,-1e-05,-1e-05,0,0
64755,-4e-05,0.0,1e-05,0.0,-3e-05,-7e-05,-1e-05,-1e-05,0,0
64756,-4e-05,0.0,1e-05,0.0,-3e-05,-7e-05,-1e-05,-1e-05,0,0
64758,-1e-05,-2e-05,-6e-05,-1e-05,-2e-05,-3e-05,1e-05,-1e-05,0,0
64759,-1e-05,-2e-05,-6e-05,-1e-05,-2e-05,-3e-05,1e-05,-1e-05,0,0
64760,-1e-05,-2e-05,-6e-05,-1e-05,-2e-05,-3e-05,1e-05,-1e-05,0,0
64761,-1e-05,-2e-05,-6e-05,-1e-05,-2e-05,-3e-05,1e-05,-1e-05,0,0
64762,-1e-05,-2e-05,-6e-05,-1e-05,-2e-05,-3e-05,1e-05,-1e-05,0,0
64763,-1e-05,-2e-05,-6e-05,-1e-05,-2e-05,-3e-05,1e-05,-1e-05,0,0
64764,-1e-05,-2e-05,-6e-05,-1e-05,-2e-05,-3e-05,1e-05,-1e-05,0,0
64765,-1e-05,-2e-05,-6e-05,-1e-05,-2e-05,-3e-05,1e-05,-1e-05,0,0
64766,-2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0,0
64767,-2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0,0
64768,-2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0,0
64769,-2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0,0
64770,-2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0,0
64771,-2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0,0
64772,-2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0,0
64773,-2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0,0
64774,-2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0,0
64775,-2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0,0
64776,-2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0,0
64777,-2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0,0
64778,-2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0,0
64779,-2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0,0
64780,-2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0,0
64782,-2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0,0
64783,-2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0,0
64784,-2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0,0
64785,-2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0,0
64786,-2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0,0
64789,-1e-05,0.0,0.0,-1e-05,3e-05,3e-05,1e-05,1e-05,0,0
64790,1e-05,-1e-05,0.0,0.0,-1e-05,-5e-05,-3e-05,-1e-05,0,0
64791,1e-05,-1e-05,0.0,0.0,-1e-05,-5e-05,-3e-05,-1e-05,0,0
64792,1e-05,-1e-05,0.0,0.0,-1e-05,-5e-05,-3e-05,-1e-05,0,0
64793,1e-05,-1e-05,0.0,0.0,-1e-05,-5e-05,-3e-05,-1e-05,0,0
64794,1e-05,-1e-05,0.0,0.0,-1e-05,-5e-05,-3e-05,-1e-05,0,0
64795,1e-05,-1e-05,0.0,0.0,-1e-05,-5e-05,-3e-05,-1e-05,0,0
64796,1e-05,-1e-05,0.0,0.0,-1e-05,-5e-05,-3e-05,-1e-05,0,0
64797,1e-05,-1e-05,0.0,0.0,-1e-05,-5e-05,-3e-05,-1e-05,0,0
64798,1e-05,-1e-05,0.0,0.0,-1e-05,-5e-05,-3e-05,-1e-05,0,0
64799,1e-05,-1e-05,0.0,0.0,-1e-05,-5e-05,-3e-05,-1e-05,0,0
64800,1e-05,-1e-05,0.0,0.0,-1e-05,-5e-05,-3e-05,-1e-05,0,0
64801,1e-05,-1e-05,0.0,0.0,-1e-05,-5e-05,-3e-05,-1e-05,0,0
64802,1e-05,-1e-05,0.0,0.0,-1e-05,-5e-05,-3e-05,-1e-05,0,0
64803,1e-05,-1e-05,0.0,0.0,-1e-05,-5e-05,-3e-05,-1e-05,0,0
64804,1e-05,-1e-05,0.0,0.0,-1e-05,-5e-05,-3e-05,-1e-05,0,0
64805,1e-05,-1e-05,0.0,0.0,-1e-05,-5e-05,-3e-05,-1e-05,0,0
64806,1e-05,-1e-05,0.0,0.0,-1e-05,-5e-05,-3e-05,-1e-05,0,0
64807,1e-05,-1e-05,0.0,0.0,-1e-05,-5e-05,-3e-05,-1e-05,0,0
64809,1e-05,-1e-05,0.0,0.0,-1e-05,-5e-05,-3e-05,-1e-05,0,0
64810,0.0,0.0,-1e-05,-4e-05,-1e-05,-1e-05,-1e-05,0.0,0,0
64811,0.0,0.0,-1e-05,-4e-05,-1e-05,-1e-05,-1e-05,0.0,0,0
64812,-2e-05,-1e-05,3e-05,6e-05,-1e-05,-3e-05,0.0,-2e-05,0,0
64813,-2e-05,-1e-05,3e-05,6e-05,-1e-05,-3e-05,0.0,-2e-05,0,0
64814,-2e-05,-1e-05,3e-05,6e-05,-1e-05,-3e-05,0.0,-2e-05,0,0
64815,-2e-05,-1e-05,3e-05,6e-05,-1e-05,-3e-05,0.0,-2e-05,0,0
64816,-2e-05,-1e-05,3e-05,6e-05,-1e-05,-3e-05,0.0,-2e-05,0,0
64817,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,-3e-05,-1e-05,0.0,0,0
64818,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,-3e-05,-1e-05,0.0,0,0
64819,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,-3e-05,-1e-05,0.0,0,0
64820,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,-3e-05,-1e-05,0.0,0,0
64821,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,-3e-05,-1e-05,0.0,0,0
64822,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,-3e-05,-1e-05,0.0,0,0
64823,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,-3e-05,-1e-05,0.0,0,0
64824,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,-3e-05,-1e-05,0.0,0,0
64825,-1e-05,-1e-05,-1e-05,-2e-05,-2e-05,-3e-05,-1e-05,0.0,0,0
64826,-3e-05,-4e-05,-4e-05,-6e-05,-4e-05,-1e-05,-4e-05,-3e-05,0,0
64827,-3e-05,-4e-05,-4e-05,-6e-05,-4e-05,-1e-05,-4e-05,-3e-05,0,0
64829,-3e-05,-4e-05,-4e-05,-6e-05,-4e-05,-1e-05,-4e-05,-3e-05,0,0
64830,-3e-05,-4e-05,-4e-05,-6e-05,-4e-05,-1e-05,-4e-05,-3e-05,0,0
64831,-3e-05,-4e-05,-4e-05,-6e-05,-4e-05,-1e-05,-4e-05,-3e-05,0,0
64832,-3e-05,-4e-05,-4e-05,-6e-05,-4e-05,-1e-05,-4e-05,-3e-05,0,0
64833,-3e-05,-4e-05,-4e-05,-6e-05,-4e-05,-1e-05,-4e-05,-3e-05,0,0
64834,-3e-05,-4e-05,-4e-05,-6e-05,-4e-05,-1e-05,-4e-05,-3e-05,0,0
64835,-3e-05,-4e-05,-4e-05,-6e-05,-4e-05,-1e-05,-4e-05,-3e-05,0,0
64837,-3e-05,-4e-05,-4e-05,-6e-05,-4e-05,-1e-05,-4e-05,-3e-05,0,0
64839,-3e-05,-4e-05,-4e-05,-6e-05,-4e-05,-1e-05,-4e-05,-3e-05,0,0
64840,-3e-05,-4e-05,-4e-05,-6e-05,-4e-05,-1e-05,-4e-05,-3e-05,0,0
64841,0.0,0.0,2e-05,-3e-05,0.0,-1e-05,1e-05,1e-05,0,0
64842,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64843,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64844,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64845,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64846,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64847,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64848,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64849,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64850,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64851,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64852,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64853,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64854,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64855,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64856,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64857,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64858,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64859,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64860,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64861,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64864,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64865,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64866,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64867,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64868,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64869,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64870,-2e-05,0.0,-3e-05,2e-05,1e-05,-4e-05,-1e-05,-1e-05,0,0
64871,-1e-05,-4e-05,3e-05,-5e-05,-2e-05,-2e-05,-2e-05,0.0,0,0
64872,-2e-05,1e-05,-1e-05,2e-05,0.0,-1e-05,-1e-05,-2e-05,0,0
64873,-1e-05,-1e-05,-2e-05,-3e-05,-2e-05,-2e-05,-1e-05,-1e-05,0,0
64875,-1e-05,-1e-05,-2e-05,-3e-05,-2e-05,-2e-05,-1e-05,-1e-05,0,0
64876,-1e-05,-1e-05,-2e-05,-3e-05,-2e-05,-2e-05,-1e-05,-1e-05,0,0
64877,-1e-05,-1e-05,-2e-05,-3e-05,-2e-05,-2e-05,-1e-05,-1e-05,0,0
64878,-1e-05,-1e-05,-2e-05,-3e-05,-2e-05,-2e-05,-1e-05,-1e-05,0,0
64879,-1e-05,-1e-05,-2e-05,-3e-05,-2e-05,-2e-05,-1e-05,-1e-05,0,0
